Date,Open,High,Low,Close,Adj Close,Volume
2016-03-03,13055.200195,13157.400391,13025.500000,13123.700195,13123.700195,34329670000
2016-03-04,13150.500000,13281.799805,13150.500000,13212.500000,13212.500000,39416740000
2016-03-07,13235.299805,13447.700195,13235.299805,13383.599609,13383.599609,34321660000
2016-03-08,13374.099609,13391.799805,13256.799805,13311.099609,13311.099609,33023840000
2016-03-09,13346.200195,13435.900391,13342.700195,13392.900391,13392.900391,30040970000
2016-03-10,13423.599609,13513.200195,13298.299805,13379.099609,13379.099609,27493160000
2016-03-11,13434.500000,13543.299805,13434.500000,13522.000000,13522.000000,23995150000
2016-03-14,13520.099609,13530.299805,13426.099609,13477.500000,13477.500000,23267830000
2016-03-15,13383.099609,13400.299805,13284.200195,13400.299805,13400.299805,24598060000
2016-03-16,13410.500000,13507.299805,13402.000000,13478.099609,13478.099609,26555360000
2016-03-17,13505.200195,13685.500000,13494.599609,13621.299805,13621.299805,31458760000
2016-03-18,13607.900391,13621.799805,13490.099609,13497.099609,13497.099609,68062050000
2016-03-21,13496.000000,13567.400391,13479.299805,13561.099609,13561.099609,18230230000
2016-03-22,13527.099609,13565.400391,13493.500000,13493.500000,13493.500000,19154410000
2016-03-23,13503.099609,13503.099609,13365.000000,13379.500000,13379.500000,24755620000
2016-03-24,13302.900391,13358.099609,13255.500000,13358.099609,13358.099609,19238430000
2016-03-28,13369.299805,13395.500000,13277.200195,13390.200195,13390.200195,13383430000
2016-03-29,13353.599609,13443.799805,13270.200195,13426.200195,13426.200195,18919670000
2016-03-30,13475.400391,13575.000000,13475.400391,13504.000000,13504.000000,21273020000
2016-03-31,13495.500000,13548.200195,13475.299805,13494.400391,13494.400391,21904770000
2016-04-01,13404.599609,13440.799805,13323.599609,13440.400391,13440.400391,20561090000
2016-04-04,13450.000000,13452.900391,13314.599609,13336.200195,13336.200195,16269960000
2016-04-05,13309.299805,13326.500000,13262.200195,13304.700195,13304.700195,18170040000
2016-04-06,13308.900391,13348.000000,13237.900391,13347.500000,13347.500000,20995260000
2016-04-07,13327.299805,13327.299805,13217.200195,13266.400391,13266.400391,20939760000
2016-04-08,13328.400391,13428.799805,13328.400391,13396.700195,13396.700195,22395430000
2016-04-11,13422.099609,13529.000000,13422.099609,13422.799805,13422.799805,21550780000
2016-04-12,13447.500000,13632.799805,13444.500000,13581.400391,13581.400391,28799730000
2016-04-13,13617.900391,13703.599609,13608.900391,13671.400391,13671.400391,23698890000
2016-04-14,13680.000000,13701.099609,13629.599609,13668.299805,13668.299805,22793180000
2016-04-15,13632.200195,13657.599609,13596.200195,13637.200195,13637.200195,20168390000
2016-04-18,13595.599609,13730.599609,13548.799805,13719.799805,13719.799805,22327610000
2016-04-19,13761.099609,13871.799805,13739.200195,13867.299805,13867.299805,26080660000
2016-04-20,13873.000000,13971.799805,13854.000000,13911.299805,13911.299805,30241970000
2016-04-21,13924.200195,13963.099609,13844.700195,13881.200195,13881.200195,26338850000
2016-04-22,13874.700195,13928.799805,13854.400391,13874.000000,13874.000000,22486120000
2016-04-25,13861.099609,13861.099609,13756.000000,13796.000000,13796.000000,18289030000
2016-04-26,13821.400391,13862.400391,13793.000000,13809.400391,13809.400391,22316070000
2016-04-27,13833.900391,13902.799805,13823.500000,13887.700195,13887.700195,26745660000
2016-04-28,13874.099609,13966.500000,13780.200195,13886.400391,13886.400391,30092320000
2016-04-29,13891.700195,13972.599609,13889.200195,13951.500000,13951.500000,33081640000
2016-05-02,13963.900391,13963.900391,13836.400391,13865.599609,13865.599609,24076040000
2016-05-03,13842.099609,13842.099609,13599.900391,13707.700195,13707.700195,25440460000
2016-05-04,13680.700195,13734.099609,13570.000000,13632.000000,13632.000000,24291720000
2016-05-05,13683.799805,13758.900391,13578.799805,13632.000000,13632.000000,24187600000
2016-05-06,13621.799805,13768.400391,13597.599609,13701.500000,13701.500000,23654390000
2016-05-09,13663.599609,13663.599609,13535.500000,13563.799805,13563.799805,20074400000
2016-05-10,13582.000000,13798.000000,13582.000000,13775.200195,13775.200195,21746360000
2016-05-11,13779.000000,13829.700195,13737.299805,13788.200195,13788.200195,25654710000
2016-05-12,13843.099609,13882.500000,13670.200195,13787.799805,13787.799805,22906630000
2016-05-13,13774.299805,13833.599609,13725.500000,13748.599609,13748.599609,22186470000
2016-05-16,13807.200195,13930.599609,13807.200195,13893.500000,13893.500000,21314580000
2016-05-17,13886.599609,13981.200195,13873.700195,13917.099609,13917.099609,23767660000
2016-05-18,13900.700195,13949.500000,13792.200195,13826.000000,13826.000000,27018500000
2016-05-19,13759.099609,13817.299805,13690.200195,13817.299805,13817.299805,24522690000
2016-05-20,13863.900391,13962.000000,13863.900391,13919.599609,13919.599609,19229750000
2016-05-24,13927.700195,14025.799805,13920.299805,13952.900391,13952.900391,21299830000
2016-05-25,13963.700195,14093.299805,13963.700195,14053.700195,14053.700195,22524420000
2016-05-26,14127.000000,14143.500000,14049.000000,14049.200195,14049.200195,20532590000
2016-05-27,14050.500000,14130.900391,14045.599609,14105.200195,14105.200195,17829660000
2016-05-30,14119.599609,14124.000000,14068.900391,14086.700195,14086.700195,6914790000
2016-05-31,14099.700195,14172.400391,14063.299805,14065.799805,14065.799805,35039610000
2016-06-01,14017.000000,14066.000000,13959.599609,14063.500000,14063.500000,19772720000
2016-06-02,14055.799805,14147.599609,14017.099609,14137.000000,14137.000000,15950620000
2016-06-03,14154.000000,14240.299805,14128.200195,14226.799805,14226.799805,22508070000
2016-06-06,14261.200195,14297.500000,14236.700195,14276.200195,14276.200195,22158740000
2016-06-07,14272.099609,14365.599609,14272.099609,14365.599609,14365.599609,23177480000
2016-06-08,14411.599609,14450.900391,14289.700195,14313.099609,14313.099609,27307970000
2016-06-09,14270.500000,14270.500000,14203.400391,14240.000000,14240.000000,20401550000
2016-06-10,14214.799805,14214.799805,14003.700195,14037.500000,14037.500000,20693920000
2016-06-13,14035.400391,14078.599609,13958.799805,13993.900391,13993.900391,23078600000
2016-06-14,13981.599609,14000.000000,13855.500000,13884.200195,13884.200195,21273940000
2016-06-15,13883.900391,13987.599609,13883.900391,13923.500000,13923.500000,23376610000
2016-06-16,13907.900391,13907.900391,13814.200195,13882.400391,13882.400391,25232610000
2016-06-17,13894.900391,13957.200195,13892.000000,13901.799805,13901.799805,58767450000
2016-06-20,13915.299805,14059.400391,13915.299805,14015.099609,14015.099609,19208630000
2016-06-21,14007.000000,14049.200195,13956.900391,14012.299805,14012.299805,16287590000
2016-06-22,14037.700195,14066.599609,13981.799805,14003.799805,14003.799805,19398160000
2016-06-23,14071.500000,14150.400391,14071.500000,14131.400391,14131.400391,17967180000
2016-06-24,14020.500000,14020.500000,13790.700195,13891.900391,13891.900391,27850780000
2016-06-27,13856.900391,13856.900391,13609.599609,13689.799805,13689.799805,28592920000
2016-06-28,13745.599609,13869.200195,13745.599609,13842.700195,13842.700195,22271260000
2016-06-29,13928.700195,14058.000000,13928.700195,14036.700195,14036.700195,23553980000
2016-06-30,14056.200195,14106.799805,13967.599609,14064.500000,14064.500000,24696680000
2016-07-04,14200.099609,14291.599609,14200.099609,14258.900391,14258.900391,11677020000
2016-07-05,14243.799805,14249.900391,14147.200195,14219.599609,14219.599609,22127190000
2016-07-06,14196.099609,14233.900391,14080.200195,14231.099609,14231.099609,25166900000
2016-07-07,14235.299805,14259.099609,14103.000000,14134.500000,14134.500000,20537390000
2016-07-08,14152.799805,14327.799805,14152.799805,14259.799805,14259.799805,20271670000
2016-07-11,14277.200195,14415.500000,14277.200195,14361.900391,14361.900391,20979840000
2016-07-12,14387.299805,14488.000000,14387.299805,14477.700195,14477.700195,24693590000
2016-07-13,14484.900391,14535.700195,14419.299805,14493.799805,14493.799805,21266520000
2016-07-14,14518.599609,14558.099609,14494.900391,14514.500000,14514.500000,39180880000
2016-07-15,14526.599609,14531.700195,14482.400391,14482.400391,14482.400391,15047620000
2016-07-18,14485.900391,14534.799805,14482.200195,14532.400391,14532.400391,13054280000
2016-07-19,14530.500000,14536.599609,14499.799805,14524.599609,14524.599609,14541010000
2016-07-20,14508.299805,14567.400391,14484.599609,14533.599609,14533.599609,19410550000
2016-07-21,14541.400391,14596.299805,14531.099609,14565.799805,14565.799805,15696490000
2016-07-22,14573.500000,14605.299805,14546.599609,14600.700195,14600.700195,13758390000
2016-07-25,14590.900391,14590.900391,14472.200195,14498.099609,14498.099609,15525450000
2016-07-26,14495.799805,14564.900391,14491.700195,14550.000000,14550.000000,16527890000
2016-07-27,14571.400391,14609.000000,14460.200195,14546.500000,14546.500000,19282560000
2016-07-28,14548.799805,14571.599609,14499.500000,14552.700195,14552.700195,19915680000
2016-07-29,14535.599609,14591.599609,14498.700195,14582.700195,14582.700195,18615100000
2016-08-02,14555.200195,14559.500000,14428.200195,14477.000000,14477.000000,19837860000
2016-08-03,14477.500000,14523.900391,14439.799805,14512.099609,14512.099609,17876270000
2016-08-04,14502.799805,14539.900391,14469.599609,14528.799805,14528.799805,18743640000
2016-08-05,14559.599609,14651.400391,14559.599609,14648.799805,14648.799805,18856450000
2016-08-08,14663.500000,14783.200195,14663.500000,14755.599609,14755.599609,17859080000
2016-08-09,14773.400391,14835.200195,14773.400391,14801.200195,14801.200195,17039960000
2016-08-10,14820.900391,14846.299805,14751.400391,14775.000000,14775.000000,18837010000
2016-08-11,14794.299805,14855.700195,14792.500000,14796.099609,14796.099609,18732990000
2016-08-12,14799.000000,14799.000000,14703.599609,14747.500000,14747.500000,18745760000
2016-08-15,14770.599609,14803.000000,14767.900391,14777.000000,14777.000000,14900480000
2016-08-16,14765.200195,14765.200195,14688.799805,14703.400391,14703.400391,14822960000
2016-08-17,14695.900391,14701.799805,14609.700195,14697.599609,14697.599609,17549260000
2016-08-18,14710.400391,14712.700195,14665.900391,14695.700195,14695.700195,14923830000
2016-08-19,14679.700195,14700.099609,14633.900391,14687.500000,14687.500000,13494000000
2016-08-22,14642.400391,14748.200195,14616.900391,14748.200195,14748.200195,15751770000
2016-08-23,14774.400391,14796.599609,14752.700195,14764.799805,14764.799805,15396140000
2016-08-24,14749.799805,14757.799805,14618.400391,14626.200195,14626.200195,18107480000
2016-08-25,14615.900391,14677.700195,14579.599609,14630.700195,14630.700195,16045820000
2016-08-26,14662.500000,14746.200195,14596.900391,14639.900391,14639.900391,17459140000
2016-08-29,14624.799805,14707.900391,14616.200195,14682.000000,14682.000000,13691420000
2016-08-30,14703.599609,14779.599609,14659.000000,14684.900391,14684.900391,18153570000
2016-08-31,14653.700195,14666.599609,14543.200195,14598.000000,14598.000000,23963610000
2016-09-01,14573.299805,14705.299805,14571.099609,14683.900391,14683.900391,21868540000
2016-09-02,14736.200195,14841.400391,14736.200195,14795.700195,14795.700195,17403440000
2016-09-06,14821.599609,14821.599609,14770.200195,14813.000000,14813.000000,20993870000
2016-09-07,14800.299805,14806.599609,14736.099609,14796.799805,14796.799805,18792170000
2016-09-08,14798.299805,14823.000000,14746.900391,14803.299805,14803.299805,19909740000
2016-09-09,14717.200195,14717.200195,14502.900391,14540.000000,14540.000000,20210900000
2016-09-12,14470.700195,14628.299805,14457.400391,14597.099609,14597.099609,20221060000
2016-09-13,14500.700195,14500.700195,14319.099609,14349.099609,14349.099609,21421160000
2016-09-14,14346.900391,14455.799805,14342.900391,14366.500000,14366.500000,19652310000
2016-09-15,14382.900391,14529.799805,14382.900391,14503.700195,14503.700195,18999870000
2016-09-16,14471.500000,14471.500000,14387.500000,14450.700195,14450.700195,46231820000
2016-09-19,14512.200195,14557.500000,14472.599609,14496.200195,14496.200195,16680520000
2016-09-20,14555.200195,14573.299805,14514.500000,14522.000000,14522.000000,17984920000
2016-09-21,14597.200195,14720.799805,14595.000000,14710.799805,14710.799805,20274260000
2016-09-22,14804.700195,14841.200195,14783.400391,14797.200195,14797.200195,19553350000
2016-09-23,14798.099609,14798.099609,14673.099609,14697.900391,14697.900391,17827410000
2016-09-26,14653.000000,14664.700195,14611.799805,14619.500000,14619.500000,15634950000
2016-09-27,14569.400391,14599.099609,14518.400391,14558.000000,14558.000000,18323540000
2016-09-28,14606.500000,14740.099609,14574.500000,14731.400391,14731.400391,23092720000
2016-09-29,14721.700195,14815.799805,14708.400391,14754.599609,14754.599609,21729940000
2016-09-30,14798.500000,14821.799805,14725.900391,14725.900391,14725.900391,22019840000
2016-10-03,14722.500000,14736.799805,14642.599609,14689.000000,14689.000000,15950420000
2016-10-04,14674.400391,14677.099609,14468.000000,14521.000000,14521.000000,24862890000
2016-10-05,14582.000000,14640.400391,14581.200195,14610.599609,14610.599609,24078300000
2016-10-06,14598.000000,14632.599609,14564.400391,14595.500000,14595.500000,22298790000
2016-10-07,14606.299805,14627.000000,14496.200195,14566.299805,14566.299805,19255470000
2016-10-11,14594.000000,14594.000000,14529.599609,14549.599609,14549.599609,18317810000
2016-10-12,14544.299805,14634.900391,14529.099609,14619.000000,14619.000000,18987440000
2016-10-13,14534.099609,14672.299805,14472.799805,14643.700195,14643.700195,21284640000
2016-10-14,14681.099609,14726.500000,14585.000000,14585.000000,14585.000000,16989640000
2016-10-17,14586.799805,14627.500000,14572.900391,14596.500000,14596.500000,14050440000
2016-10-18,14671.700195,14777.400391,14654.200195,14752.299805,14752.299805,19509270000
2016-10-19,14776.799805,14883.900391,14747.900391,14840.500000,14840.500000,21299570000
2016-10-20,14819.500000,14872.700195,14794.500000,14847.900391,14847.900391,19264780000
2016-10-21,14842.500000,14958.900391,14838.400391,14939.000000,14939.000000,17840900000
2016-10-24,14962.400391,14963.599609,14881.299805,14923.000000,14923.000000,17554570000
2016-10-25,14921.900391,14933.900391,14865.799805,14870.599609,14870.599609,20215960000
2016-10-26,14828.200195,14873.500000,14781.200195,14807.599609,14807.599609,23904510000
2016-10-27,14864.000000,14898.599609,14820.200195,14833.799805,14833.799805,20434220000
2016-10-28,14812.099609,14872.799805,14773.099609,14785.299805,14785.299805,20249340000
2016-10-31,14781.400391,14830.700195,14764.700195,14787.299805,14787.299805,18720780000
2016-11-01,14827.900391,14850.299805,14711.200195,14778.299805,14778.299805,23419800000
2016-11-02,14737.799805,14749.799805,14593.000000,14594.700195,14594.700195,24338640000
2016-11-03,14613.799805,14669.599609,14556.700195,14583.400391,14583.400391,20704620000
2016-11-04,14572.200195,14573.599609,14497.599609,14509.299805,14509.299805,21221780000
2016-11-07,14596.200195,14664.099609,14594.599609,14652.500000,14652.500000,17660450000
2016-11-08,14644.099609,14714.700195,14611.400391,14656.799805,14656.799805,21050000000
2016-11-09,14637.900391,14807.099609,14631.700195,14759.900391,14759.900391,29577520000
2016-11-10,14814.000000,14852.799805,14735.400391,14744.299805,14744.299805,31497730000
2016-11-11,14722.200195,14728.599609,14481.599609,14555.400391,14555.400391,27618750000
2016-11-14,14570.400391,14600.200195,14509.500000,14598.500000,14598.500000,28972660000
2016-11-15,14637.400391,14767.799805,14618.299805,14756.099609,14756.099609,25240180000
2016-11-16,14707.900391,14734.200195,14672.799805,14733.200195,14733.200195,22398760000
2016-11-17,14739.299805,14852.400391,14738.599609,14826.099609,14826.099609,25858050000
2016-11-18,14810.700195,14872.200195,14797.900391,14864.000000,14864.000000,19216800000
2016-11-21,14928.900391,15041.099609,14928.900391,15039.900391,15039.900391,21203500000
2016-11-22,15074.200195,15112.700195,15034.500000,15100.400391,15100.400391,22058150000
2016-11-23,15026.700195,15111.900391,15026.700195,15080.900391,15080.900391,21600740000
2016-11-24,15082.599609,15121.700195,15067.400391,15075.200195,15075.200195,6955910000
2016-11-25,15092.400391,15126.500000,15059.299805,15075.400391,15075.400391,12919610000
2016-11-28,15064.200195,15069.099609,14996.900391,15015.400391,15015.400391,18923840000
2016-11-29,14972.200195,15014.700195,14941.299805,14999.799805,14999.799805,19246320000
2016-11-30,15118.400391,15141.000000,15076.500000,15082.900391,15082.900391,36785770000
2016-12-01,15138.599609,15149.500000,15014.799805,15027.500000,15027.500000,28415210000
2016-12-02,15014.900391,15100.900391,15000.599609,15052.500000,15052.500000,19830470000
2016-12-05,15081.000000,15141.000000,15075.200195,15095.200195,15095.200195,22706970000
2016-12-06,15098.500000,15137.700195,15080.700195,15125.799805,15125.799805,19777560000
2016-12-07,15129.000000,15249.200195,15124.200195,15237.799805,15237.799805,22064730000
